,Season 1,Season 2,Season 3,Season 4
0,2.708848381512778,1.0490493495820477,34.00401916067105,31.53718346205431
1,2.707636767440282,1.0282655363929532,38.14123274651384,15.163652815454718
2,2.70642542439386,1.0286421823927774,37.69403604451235,14.25919181535397
3,2.7052143523735155,1.029018897361282,46.746137409926845,8.029432512637523
4,2.704003551379238,1.0293956812984735,45.51064662463439,42.07796057628998
5,2.7027930214110305,1.029772534204345,46.67217769367227,9.601697942236681
6,2.7015820853834667,1.0301494560788864,62.026961718958255,22.72715132206564
7,2.7003714206853435,1.030526446922111,78.207600932631,79.47155267178233
8,2.6991610273166757,1.0309035067340266,81.49417827823514,164.10696724549578
9,2.6979509052774318,1.0312806355146187,86.76173118485801,244.9017130240488
10,2.696741054567641,1.0316581778193634,80.23717524581211,159.38707964266513
11,2.695531475187298,1.0320357892188456,81.4906901587474,85.7466027808087
12,2.6943221671363915,1.0324134697130507,73.34902527500103,44.250920609844314
13,2.6931131304149205,1.0327912193019786,57.35710881574695,19.805507104854154
14,2.691904365022897,1.0331690379856402,20.481599207071692,6.820737166742068
15,2.690693597693741,1.0335469257640284,2.9820122745789575e-05,0.22421815510066503
16,2.68948310271589,1.033924882637143,5.700989719655516,2.460878912695024
17,2.688272880089314,1.0343029086049698,0.5931491154969832,10.68020552660646
18,2.687062929814048,1.0346810036675445,0.028390883461113386,13.156826015525215
19,2.6858532518900864,1.0350594229180008,0.0009131348790713331,13.33498623703842
20,2.6846438463174165,1.0354379113564267,0.0006114336140337881,13.342136079246627
21,2.683434713096052,1.0358164689828113,0.0005967028804797805,13.34529505683833
22,2.682225852225985,1.0361950957971657,0.0005821517645248888,13.34845440835661
23,2.6810172637072056,1.0365737917994897,0.000567780266169126,13.351612310490664
24,2.6798086869639133,1.0369525569897797,0.0005535883854125752,13.354770586119859
25,2.6786003826894063,1.037331391368032,0.0005395761222553152,13.35792923524425
26,2.6773923508836823,1.037710294934247,0.0005257529221602783,13.36108825786378
27,2.676184591546744,1.038089267688435,0.0005121090928475971,13.364247653978522
28,2.674977104678596,1.0384686981833475,0.0004986446343173589,13.367407423588421
29,2.6737698902792557,1.0388481980081372,0.0004853595465698835,13.37056756669346
30,2.6725629483487072,1.0392277671627936,0.00047225382960484907,13.373728083293686
31,2.671356278886931,1.0396074056473383,0.00045932748342233546,13.376888973389061
32,2.6701498818939577,1.0399871134617424,0.00044658050802219053,13.38004935023984
33,2.6689477119294667,1.0403668906060237,0.000434012903404721,13.38321010037627
34,2.6677458126498137,1.0407467370801826,0.00042162466956977235,13.386371223798394
35,2.666544184054947,1.0411266528842151,0.0004063019230558542,13.389532720506175
36,2.6653428261449217,1.0415066380181215,0.00039126278461920703,13.392694590499678
37,2.6641417389196898,1.0418871771263174,0.00037650725426025043,13.39585683377882
38,2.6629409223792835,1.0422677857413134,0.00036203533197828685,13.399019450343665
39,2.66174037652368,1.042648463863094,0.00034784701777379885,13.40218243658447
40,1.8475830984497454,1.0430292114916673,0.0003339423116465265,13.423997740192805
41,0.05438566370463807,1.1211705868467599,0.0003203212135967851,13.427209700236032
42,0.6610703745329669,48.43825791918677,0.00030698372362425816,13.430422044496138
43,8.786778421279394,101.76751766110822,0.0002939298417291354,13.433634772973159
44,31.726756073611995,143.884329037944,0.0002811622369795785,13.436847885667026
45,62.487078180168915,168.82723885155212,0.0002686781204373358,13.44006138257781
46,102.3093357562916,196.14531790957733,0.00025647749210246155,13.443275263705466
47,72.89027504439495,214.86520529342258,0.00024456035197500475,13.446489529050027
48,277.2397001864653,194.82840433111065,0.00023292670005468582,13.449704178611457
49,389.773723053262,155.00211524676484,0.00022157653634168086,13.452919212389789
50,523.4792034102466,134.40956360823287,0.00021050986083588215,13.456132915589558
51,665.075227668281,95.06025167914464,0.00019972667353760306,13.459347002596544
52,572.6904019411356,50.65820451004253,0.00018922697444652756,13.462561473410725
53,64.53280767222334,35.97774955085782,0.0001790178079482051,13.465776328032137
54,1.5570575642945914,33.12703780291049,0.00016909173335182773,13.468991566460769
55,53.12529022668993,30.093457190888266,0.00015944875065744497,13.472207188696567
56,584.8424618409832,25.577512838774616,0.00015008885986501268,13.475423194739633
57,819.6646546362884,24.11850990585402,0.00014101206097462044,13.478639584589887
58,878.8043959907378,29.746580867117004,0.00013221835398626418,13.481856358247358
59,776.6076427850386,26.570680021476353,0.00012370773889985978,13.485072130685792
60,42.88482268086091,22.722228673881578,0.07986507487235163,11.826954500051878
61,0.5471993066542588,25.684251734917495,1.9822131863016397,5.482080891819257
62,276.9019409489283,34.916675296694514,6.019350654251621,1.867829703796206
63,7.450372309473261,19.619038908008353,17.393460339762484,0.29780812105178145
64,115.35965345948068,13.59855147994168,19.025268845859795,11.03787189532499
65,1.8923550598368832,25.49976781143686,67.08125427259507,28.99829136751836
66,1.6003980287541182,30.876318282526704,95.01949874472395,58.981224567345386
67,412.37290165224994,31.896697809050195,80.26546546308039,117.05890362880181
68,125.27387188256581,22.046249440037485,69.11551300046555,101.17454915825206
69,141.1174955533708,32.21112157524702,59.63155139255284,17.798053906900247
70,137.0021962462413,21.866069666316584,46.95781876993766,1.6107566473679333
71,26.564431775686938,20.69977415689235,35.33038788820738,0.0013107618293763052
72,396.28455055757746,16.696421444464896,20.27505430087252,2.009340319495803
73,452.08045560818715,16.1173932781506,12.026420469318023,5.139878976677823
74,350.64037421206524,14.642121657728183,7.198719840133466,11.406857498118883
75,275.77130973763155,6.200085430998653,4.373713249878503,24.015089681960973
76,143.57172625417954,2.5913780169131244,1.8311334524734686,36.92555565428025
77,137.4915709193355,6.310486233370345,1.0836839704386252,38.27790321044379
78,166.7791472326515,8.409301678256886,0.9220413098792299,22.29260487851557
79,172.0303738491627,11.003811012448933,0.7021236036752054,14.424032554845159
80,208.96075143622733,19.293550630517068,0.9171946563148068,11.664109956438965
81,465.37319723487167,27.167249173666224,0.3219066202505025,10.529691314331549
82,682.6903322297807,35.08820492278219,1.1394936129860198,7.268052978008849
83,564.3102378221867,41.26310223121427,0.7152342790611356,5.922062341910793
84,239.79653365984842,52.93515903688414,0.643367472659271,3.899348492816773
85,181.87238835925305,69.10009887393564,1.2354813452709058e-06,2.9487447612083484
86,89.4065100933457,119.67927984535886,0.08270443225102503,4.580909461054091
87,120.66654400611411,145.53236281710207,0.13109572609524217,8.108677165547174
88,90.59210438579191,189.37411858676916,0.8346800764663389,3.5179013099436194
89,50.69824711056451,194.18990656799434,4.549283288145189,0.5375061710379883
90,25.465369188052343,170.81801307964693,5.40252232904998,0.05509371629403582
91,8.300839189650189,130.90001145899728,4.867307808300057,0.8754395121819263
92,0.21783943681315923,95.62282234788994,2.861559381110056,0.6092849304161138
93,1.0106331581730914,47.4307037368136,4.051458925297765,0.24572190718766324
94,2.2598930033014875,0.06370681362545592,5.026368082091732,2.4183426401911428
95,2.561491125334508,1.1144779033144923,7.051761101234011,0.38673225073344525
96,2.5936427258401387,1.0646351459070658,9.1842305722628,1.5635430835681894
97,2.5924530843229343,1.0638521388582414,5.32075773029705,8.970724060478759
98,2.591263715698284,1.0641965518791556,4.387151374382171,9.15430734313278
99,2.5900746199661926,1.064541020641424,0.10816000744061981,14.61772683435541
100,2.5888857971266543,1.0648860600716796,0.028080567687730252,4.690808065226691
101,2.5876972471796864,1.0652311554100373,0.3796237069998933,0.0026533300356713354
102,2.5865089701252795,1.0655763066564774,0.43698311205534485,5.3099663590046005
103,2.5853209659634078,1.0659215138110263,0.8128577986243755,30.283884085995044
104,2.5841332346941126,1.0662667768736542,2.368049676137755,107.86281689649864
105,2.5829452311260948,1.0666120958443799,10.063375161187938,260.2321809247853
106,2.581757500701289,1.0669574707232066,10.91332364603122,180.14972970620505
107,2.5805700434197116,1.0673029015101163,12.075244396080624,99.70989335776578
108,2.5793828592813695,1.0676483882051384,17.437862478511782,52.53584934647642
109,2.5781959482862504,1.067994181333629,11.162252679937843,21.52014959721673
110,2.5770093104343657,1.068340030451316,0.5610324949882388,7.952203702562968
111,2.5758229457256987,1.0686859355581857,16.687471862976775,0.6150985661457158
112,2.5746368541602833,1.0690318966542403,4.284490679189004,1.778598947359615
113,2.573451035738074,1.0693779137394772,0.35655440445355424,8.710119915538433
114,2.572265088322056,1.0697239868139075,0.00967982893960941,12.624478579753609
115,2.5710794142346085,1.0700701158775197,2.210397424910213e-07,13.627240510325958
116,2.569894013475754,1.0704163019504593,0.00010582429723225213,13.66882480524882
