,Season1,Season2,Season3,Season4
0,2.127145280281812e-05,0.00017131757367056118,0.0008005628677373705,0.12435590897290025
1,4.2117871272718974e-05,0.00013360894655466013,0.0003348975720650292,0.09008843761192611
2,3.47387699306957e-07,9.243905100480715e-05,0.0005102057700801544,0.04586566019711698
3,6.9978508766843455e-06,6.0954831524461353e-05,0.003993191219012159,0.021882466403940207
4,2.3759117337550504e-05,0.00011755409857540609,0.006382420190917162,0.020755201732032377
5,5.4087265397571404e-05,8.977173186510956e-05,0.029096074193547167,0.021623198229999085
6,4.7678270968876263e-05,0.0001550953721408961,0.04607943601549494,0.020715756159969748
7,9.81859552949829e-05,9.593650963474822e-05,0.09810498111141756,0.01673044647235691
8,9.028764878019248e-05,6.793847457748746e-05,0.08953552439387331,0.016542174316720445
9,8.260139369061585e-05,0.0001992179930310361,0.09853376726816943,0.012599464221987568
10,8.076990107564487e-05,0.00011262306638341115,0.10411987147748852,0.007897894234561545
11,0.00013574779312208122,9.057722692722572e-05,0.09427609679922509,0.008762641301738889
12,0.00011066340093743467,0.0001002005229567918,0.11816316730378344,0.0058931095887122765
13,0.00010189405954097889,8.917831163086885e-05,0.12949199648305493,0.00448643109531248
14,0.00015656336227436478,7.462689035750326e-05,0.15405195252307308,0.004631136227876788
15,0.00010344684931674623,0.0001117103093028841,0.15338039266827858,0.004571004838087842
16,0.0001445146610391149,0.00022237143707017716,0.1530451825851232,0.0019524634063844068
17,0.00015337963092931211,3.335336627140048e-05,0.14827163350346825,0.0006675070995280709
18,5.8267658108402676e-05,5.338263391580938e-05,0.14364325414782766,6.476684258948317e-05
19,0.0014020612655754393,6.409501480025142e-07,0.14583888918928337,0.00037691715123405474
20,3.6991886163672356e-08,0.005016174204852961,0.12212941613326507,0.0001234670823398523
21,1.459298076631147e-05,0.0007026276274977484,0.1272790078230335,0.002496729567973971
22,1.57416994901038e-05,3.991681988305556e-06,0.0650365550107286,0.0008006495447243728
23,1.0322257447043905e-05,2.0633776545620026e-06,0.010653889035270064,6.830877326671064e-05
24,2.3208239306574714e-05,4.5204621383036815e-06,0.010584960055638576,0.00011117267439132439
25,0.00012336963917668873,1.2365272278051035e-05,0.04502857283914771,0.0021310680242992114
26,0.00016136383718170081,2.365864579523651e-05,0.0567455951899652,3.612767502067002e-05
27,0.0005242765770241954,0.00025390872138427356,0.060981666248132005,0.003583603438134354
28,0.0009029612656661551,0.00011882624588461248,0.04571763438719232,0.011447420679544816
