,Season 1,Season 2,Season 3,Season 4
0,1242.6958805801205,436.56719766943735,423.1596401661336,5097.844075250559
1,1256.5091220130087,439.3105800783679,352.278071462553,10012.883073553736
2,1391.9853315654675,429.5373849716916,538.2693866520507,12498.405480167785
3,1454.5096003984556,413.0716276728701,852.5734901047543,12550.304340462497
4,1482.2562161657852,430.8271820564193,1030.2231155378504,13055.350786811356
5,1479.3352859489314,426.639634650794,2338.8814332633015,13640.344880491484
6,1499.5617416546716,451.7383292416637,3519.678429388623,14032.082997177407
7,1476.0622606014867,441.8270881396347,6468.197608268412,13945.004030242791
8,1475.7073273216836,427.87873784777634,7020.7641061089425,14301.17167743178
9,1488.183653431865,471.6473393667806,8103.881472807509,14141.818812053127
10,1503.29621129788,461.5188507148551,9016.095429545849,13537.613974017315
11,1474.642783554363,452.9179790659607,9028.423502509582,13888.573554062463
12,1476.8488959966169,454.2901336006194,10681.13524063786,13567.978384018628
13,1486.7583585442985,449.98979563516616,11818.836486710936,13335.677795761267
14,1455.7190325549955,441.4975396393366,13598.521820383514,13497.500785626398
15,1473.22398936614,290.49984845426695,14068.552209521413,13668.09262120762
16,1455.0141176645345,201.9128088209954,14362.222166334086,12899.467916038533
17,1436.9174890194251,269.238302054713,14321.878268432049,12087.030288509164
18,1500.4318635633558,292.66185350199714,14202.03181747244,10651.527437610634
19,2385.223756010004,258.3384084359286,14416.926333114363,11251.15119699405
20,2304.0767832850593,1.320949175859198,13156.564126803114,11053.715230172396
21,2384.321408191757,6.158034774552992,13386.55816573537,12484.752693537503
22,2316.0054463538554,42.8643270492339,9551.515618169582,12056.127066765364
23,2315.5608463748226,55.93990824564803,4723.8243756242055,10663.784745436351
24,2302.303225427484,51.04881351490226,778.1297940127595,10968.542427564282
25,2181.9208739595247,64.70151458283672,0.8584746186127865,12327.5163665716
26,2079.94522031963,74.11956027944717,144.20566924016782,10752.560852688346
27,1823.443465800846,124.13268852339613,459.83107064311724,8567.309540854969
28,1531.1968806756593,131.64575231396356,548.1269378839456,6495.0116481245295
29,1476.5491309690217,150.61617595887256,528.1056693216807,5317.8380487606955
30,1333.8033056997847,148.95693488429268,552.9860466616174,1865.2650723313373
